"ID";"Sex";"Age";"Periods";"k_11Tuberculosis_3";"k_12CerebrospinalInfection_4";"k_13ViralHepatitis_5";"k_14AIDS_6";"k_15OtherInfectAndParasiticDiseases_7";"k_61Meningitis_40";"TotalDiseasesOfTheRespiratorySystem_50";"k_81Influenza_51";"k_82Pneumonia_52";"TotalCongenitalAnomalies_72";"k_151OfTheNervousSystem_73";"k_152OfTheCirculatorySystem_74";"k_181ConfirmedCOVID19_94"
"2209";"3000   ";"70700";"1999JJ00";"       0";"       1";"       0";"      13";"       4";"       0";"       9";"       0";"       6";"       8";"       1";"       1";""
"2210";"3000   ";"70700";"2000JJ00";"       0";"       0";"       0";"       9";"       8";"       1";"       6";"       1";"       2";"      11";"       2";"       4";""
"2211";"3000   ";"70700";"2001JJ00";"       0";"       1";"       1";"       9";"       8";"       0";"      15";"       0";"       8";"       9";"       1";"       3";""
"2212";"3000   ";"70700";"2002JJ00";"       0";"       1";"       0";"       5";"       4";"       2";"      11";"       1";"       4";"       6";"       0";"       2";""
"2213";"3000   ";"70700";"2003JJ00";"       0";"       0";"       1";"       2";"       4";"       1";"      11";"       0";"       3";"       6";"       2";"       2";""
"2214";"3000   ";"70700";"2004JJ00";"       0";"       0";"       0";"       7";"       4";"       0";"      11";"       0";"       7";"       3";"       0";"       2";""
"2215";"3000   ";"70700";"2005JJ00";"       0";"       0";"       1";"       2";"       2";"       0";"       4";"       0";"       4";"       3";"       1";"       2";""
"2216";"3000   ";"70700";"2006JJ00";"       0";"       0";"       1";"       3";"       3";"       0";"       5";"       1";"       2";"       8";"       0";"       2";""
"2217";"3000   ";"70700";"2007JJ00";"       0";"       0";"       0";"       4";"       3";"       1";"       7";"       0";"       1";"       7";"       3";"       2";""
"2218";"3000   ";"70700";"2008JJ00";"       0";"       0";"       0";"       1";"       2";"       0";"       7";"       0";"       4";"       8";"       0";"       5";""
"2219";"3000   ";"70700";"2009JJ00";"       0";"       0";"       0";"       1";"       2";"       1";"       2";"       0";"       0";"       4";"       0";"       4";""
"2220";"3000   ";"70700";"2010JJ00";"       1";"       0";"       0";"       3";"       3";"       0";"       4";"       0";"       3";"       9";"       2";"       4";""
"2221";"3000   ";"70700";"2011JJ00";"       0";"       0";"       0";"       0";"       0";"       1";"       4";"       0";"       1";"       7";"       3";"       2";""
"2222";"3000   ";"70700";"2012JJ00";"       0";"       0";"       0";"       0";"       1";"       0";"       5";"       0";"       5";"       4";"       0";"       2";""
"2223";"3000   ";"70700";"2013JJ00";"       0";"       0";"       0";"       1";"       3";"       0";"       6";"       0";"       4";"       1";"       0";"       1";""
"2224";"3000   ";"70700";"2014JJ00";"       0";"       0";"       0";"       0";"       7";"       0";"       8";"       0";"       2";"       3";"       0";"       3";""
"2225";"3000   ";"70700";"2015JJ00";"       0";"       0";"       0";"       2";"       2";"       0";"       4";"       0";"       0";"       3";"       0";"       2";""
"2226";"3000   ";"70700";"2016JJ00";"       1";"       0";"       0";"       1";"       1";"       1";"       5";"       1";"       4";"       3";"       0";"       0";""
"2227";"3000   ";"70700";"2017JJ00";"       0";"       0";"       0";"       0";"       4";"       0";"       3";"       0";"       1";"       3";"       0";"       1";""
"2228";"3000   ";"70700";"2018JJ00";"       0";"       0";"       0";"       1";"       1";"       0";"       6";"       1";"       1";"       2";"       1";"       0";""
"2229";"3000   ";"70700";"2019JJ00";"       0";"       0";"       0";"       2";"       0";"       0";"       3";"       0";"       1";"       3";"       0";"       2";""
"2230";"3000   ";"70700";"2020JJ00";"       0";"       0";"       0";"       0";"       2";"       0";"       5";"       1";"       2";"       6";"       1";"       3";"       3"
"2231";"3000   ";"70700";"2021JJ00";"       0";"       0";"       0";"       0";"       1";"       0";"       2";"       0";"       0";"       3";"       0";"       1";"      10"
"2232";"3000   ";"70800";"1950JJ00";"      67";"       1";"       0";"";"      11";"       2";"      26";"       3";"       4";"       7";"       1";"       4";""
"2233";"3000   ";"70800";"1951JJ00";"      60";"       0";"       1";"";"      16";"       1";"      32";"       9";"       7";"       6";"       0";"       5";""
"2234";"3000   ";"70800";"1952JJ00";"      38";"       0";"       1";"";"      14";"       0";"      15";"       1";"       5";"       9";"       1";"       7";""
"2235";"3000   ";"70800";"1953JJ00";"      33";"       0";"       1";"";"       7";"       3";"      32";"       6";"       5";"       4";"       0";"       0";""
"2236";"3000   ";"70800";"1954JJ00";"      30";"       0";"       1";"";"       3";"       1";"      27";"       5";"       3";"       5";"       0";"       4";""
"2237";"3000   ";"70800";"1955JJ00";"      23";"       0";"       0";"";"       8";"       3";"      23";"       3";"       7";"      13";"       2";"       9";""
"2238";"3000   ";"70800";"1956JJ00";"      12";"       1";"       1";"";"       9";"       4";"      29";"       4";"       6";"       4";"       0";"       2";""
"2239";"3000   ";"70800";"1957JJ00";"       9";"       0";"       0";"";"       9";"       1";"      27";"      11";"       3";"       7";"       1";"       5";""
"2240";"3000   ";"70800";"1958JJ00";"       9";"       0";"       1";"";"       5";"       0";"      22";"       3";"       4";"       8";"       0";"       5";""
"2241";"3000   ";"70800";"1959JJ00";"       8";"       0";"       2";"";"       4";"       2";"      28";"       5";"       5";"       7";"       0";"       6";""
"2242";"3000   ";"70800";"1960JJ00";"      10";"       0";"       0";"";"       3";"       0";"      21";"       4";"       4";"       8";"       0";"       3";""
"2243";"3000   ";"70800";"1961JJ00";"       7";"       1";"       1";"";"       5";"       1";"      16";"       4";"       4";"      11";"       1";"       6";""
"2244";"3000   ";"70800";"1962JJ00";"      11";"       0";"       0";"";"       4";"       0";"      26";"      10";"       4";"       7";"       0";"       6";""
"2245";"3000   ";"70800";"1963JJ00";"       2";"       0";"       0";"";"       2";"       2";"      25";"       5";"      10";"      10";"       0";"       6";""
"2246";"3000   ";"70800";"1964JJ00";"       3";"       0";"       0";"";"       4";"       0";"      22";"       1";"       2";"       9";"       2";"       5";""
"2247";"3000   ";"70800";"1965JJ00";"       2";"       0";"       0";"";"       2";"       4";"      21";"       0";"       2";"       8";"       1";"       5";""
"2248";"3000   ";"70800";"1966JJ00";"       1";"       0";"       0";"";"       5";"       3";"      20";"       3";"       2";"       8";"       1";"       3";""
"2249";"3000   ";"70800";"1967JJ00";"       3";"       0";"       0";"";"       2";"       1";"      21";"       0";"       2";"       8";"       2";"       5";""
"2250";"3000   ";"70800";"1968JJ00";"       1";"       0";"       0";"";"       3";"       0";"      22";"       3";"       1";"       8";"       1";"       4";""
"2251";"3000   ";"70800";"1969JJ00";"       2";"       0";"       0";"";"       3";"       0";"      24";"       2";"       2";"       7";"       0";"       5";""
"2252";"3000   ";"70800";"1970JJ00";"       0";"       0";"       0";"";"       5";"       1";"      16";"       4";"       5";"       5";"       0";"       3";""
"2253";"3000   ";"70800";"1971JJ00";"       2";"       1";"       0";"";"       5";"       1";"      17";"       3";"       6";"       8";"       0";"       6";""
"2254";"3000   ";"70800";"1972JJ00";"       0";"       0";"       0";"";"       6";"       1";"      14";"       3";"       2";"       5";"       0";"       5";""
"2255";"3000   ";"70800";"1973JJ00";"       0";"       1";"       0";"";"       3";"       1";"      17";"       3";"       2";"       6";"       0";"       5";""
"2256";"3000   ";"70800";"1974JJ00";"       2";"       0";"       0";"";"       4";"       1";"      21";"       1";"       5";"       5";"       0";"       3";""
"2257";"3000   ";"70800";"1975JJ00";"       0";"       0";"       1";"";"       0";"       0";"      13";"       2";"       4";"       5";"       1";"       3";""
"2258";"3000   ";"70800";"1976JJ00";"       0";"       0";"       0";"";"       2";"       3";"       8";"       0";"       2";"       7";"       2";"       5";""
"2259";"3000   ";"70800";"1977JJ00";"       1";"       0";"       0";"";"       5";"       3";"       8";"       0";"       2";"       6";"       0";"       4";""
"2260";"3000   ";"70800";"1978JJ00";"       0";"       0";"       0";"";"       2";"       1";"      11";"       1";"       4";"       6";"       1";"       4";""
"2261";"3000   ";"70800";"1979JJ00";"       3";"       0";"       1";"       0";"       0";"       0";"       6";"       0";"       2";"       6";"       0";"       6";""
"2262";"3000   ";"70800";"1980JJ00";"       0";"       0";"       0";"       0";"       4";"       0";"      10";"       0";"       1";"       7";"       2";"       2";""
"2263";"3000   ";"70800";"1981JJ00";"       0";"       0";"       0";"       0";"       3";"       0";"      10";"       0";"       4";"       7";"       0";"       4";""
"2264";"3000   ";"70800";"1982JJ00";"       1";"       0";"       0";"       0";"       4";"       0";"      11";"       0";"       3";"       9";"       0";"       4";""
"2265";"3000   ";"70800";"1983JJ00";"       1";"       0";"       0";"       3";"       2";"       1";"       6";"       0";"       3";"       7";"       0";"       2";""
"2266";"3000   ";"70800";"1984JJ00";"       0";"       0";"       1";"       8";"       5";"       1";"      19";"       1";"       8";"       8";"       1";"       3";""
"2267";"3000   ";"70800";"1985JJ00";"       0";"       0";"       0";"       8";"       5";"       2";"       7";"       0";"       3";"       9";"       2";"       3";""
"2268";"3000   ";"70800";"1986JJ00";"       1";"       0";"       0";"      15";"       5";"       1";"      17";"       2";"       5";"       7";"       0";"       3";""
"2269";"3000   ";"70800";"1987JJ00";"       0";"       0";"       1";"      26";"       4";"       4";"       8";"       0";"       2";"       7";"       0";"       1";""
"2270";"3000   ";"70800";"1988JJ00";"       1";"       0";"       0";"      31";"       2";"       0";"       9";"       0";"       4";"      13";"       1";"       7";""
"2271";"3000   ";"70800";"1989JJ00";"       0";"       0";"       0";"      27";"       2";"       0";"      14";"       0";"       6";"       2";"       1";"       0";""
"2272";"3000   ";"70800";"1990JJ00";"       0";"       0";"       0";"      48";"       6";"       1";"      10";"       0";"       3";"       6";"       0";"       3";""
"2273";"3000   ";"70800";"1991JJ00";"       0";"       0";"       0";"      62";"       4";"       1";"      18";"       2";"       7";"       6";"       1";"       1";""
"2274";"3000   ";"70800";"1992JJ00";"       0";"       0";"       0";"      66";"       5";"       0";"       9";"       1";"       3";"       9";"       2";"       7";""
"2275";"3000   ";"70800";"1993JJ00";"       2";"       1";"       0";"      80";"       6";"       2";"      16";"       0";"       8";"      10";"       1";"       7";""
"2276";"3000   ";"70800";"1994JJ00";"       1";"       0";"       1";"      78";"       5";"       1";"      10";"       1";"       4";"       6";"       2";"       2";""
"2277";"3000   ";"70800";"1995JJ00";"       0";"       0";"       1";"      99";"       4";"       1";"      10";"       2";"       5";"       8";"       0";"       4";""
"2278";"3000   ";"70800";"1996JJ00";"       0";"       0";"       0";"      68";"       5";"       0";"      26";"       1";"      11";"       7";"       0";"       2";""
"2279";"3000   ";"70800";"1997JJ00";"       3";"       0";"       2";"      29";"       6";"       0";"      15";"       2";"       6";"       7";"       0";"       2";""
"2280";"3000   ";"70800";"1998JJ00";"       1";"       0";"       0";"      35";"       7";"       1";"      14";"       0";"       8";"       8";"       0";"       3";""
"2281";"3000   ";"70800";"1999JJ00";"       2";"       0";"       0";"      19";"       4";"       2";"      15";"       2";"       7";"       6";"       0";"       3";""
